A,0,5,1.471342443437607e-7
A,1,5,-1.266278104594676e-7
A,2,5,4.008210794381739e-7
A,3,5,1.813951712392736e-6
A,4,5,-.001041745999827981
A,5,5,1.001039566937834
A,6,5,5.637089728338651e-8
A,7,5,-5.637089728338651e-8
A,8,5,-5.637896549615107e-8
A,9,5,-8.085981537120368e-12
A,10,5,-4.542686146409396e-14
A,11,5,1.127425093727652e-6
A,12,5,-5.637896549615107e-8
A,13,5,-5.073379156783631e-7
A,14,5,6.087796009524027e-7
A,16,5,-5.637089728338651e-8
A,17,5,9.095310815609992e-7
A,18,5,0
A,19,5,-8.358414649963379
A,29,5,-5.387848167289801e-14
A,34,5,-1.065863976940085e-13
A,39,5,-1.420175283796399e-13
A,44,5,-1.525375420592667e-13
A,49,5,-1.390970129876157e-13
A,54,5,-1.09454925591862e-13
A,59,5,-7.446164995358884e-14
A,64,5,-4.389770949628398e-14
A,69,5,-2.282676882258729e-14
A,74,5,-1.078032045684525e-14
A,79,5,-4.709645488269049e-15
A,84,5,-1.906120381095478e-15
A,89,5,-7.101397174837966e-16
A,94,5,-2.42128603137378e-16
A,99,5,-7.53043127402309e-17
A,104,5,-2.13379510814179e-17
A,109,5,-5.505686860192738e-18
A,114,5,-1.294189415607603e-18
A,119,5,-2.771874994834836e-19
A,124,5,-5.41063394626653e-20
A,129,5,-9.630518136308248e-21
A,0,6,-1.259340933756903e-5
A,1,6,-.0001634575164644048
A,2,6,-.000315771671012044
A,3,6,-.0005238812882453203
A,4,6,-.0001138667576014996
A,5,6,-2.637367288116366e-5
A,6,6,1.001156237442046
A,7,6,-.001022412441670895
A,8,6,-1.463538410462206e-7
A,9,6,.001089178491383791
A,10,6,6.691245653200895e-5
A,11,6,.02203556895256042
A,12,6,-1.463538410462206e-7
A,13,6,-.009134795516729355
A,14,6,.01585229113698006
A,16,6,-.001022412441670895
A,17,6,4.045813511766028e-6
A,18,6,6.691245653200895e-5
A,19,6,-37.34263610839844
A,0,7,-4.186565638519824e-5
A,1,7,-1.590017291164258e-7
A,2,7,-1.589597218298877e-7
A,3,7,-1.589597218298877e-7
A,4,7,-1.589597218298877e-7
A,5,7,-1.589597218298877e-7
A,6,7,-4.075298784300685e-5
A,7,7,1.000055276526837
A,8,7,4.170673491898924e-5
A,9,7,-6.308013325906359e-6
A,10,7,7.261772225319874e-6
A,11,7,-.0008087516762316227
A,12,7,4.170673491898924e-5
A,13,7,.0005047505255788565
A,14,7,-.0004733889363706112
A,16,7,5.527652683667839e-5
A,17,7,4.606268078077846e-8
A,18,7,7.261772225319874e-6
A,19,7,-.4409304857254028
A,0,8,-1.230297129950486e-6
A,1,8,-1.23893777181916e-12
A,2,8,-2.037324342022181e-18
A,3,8,0
A,4,8,0
A,5,8,0
A,6,8,-1.230298039445188e-6
A,7,8,1.230298039445188e-6
A,8,8,1.000001230298039
A,11,8,-2.460596442688257e-5
A,12,8,1.230298039445188e-6
A,13,8,1.107268144551199e-5
A,14,8,-1.328722373727942e-5
A,16,8,1.230298039445188e-6
A,17,8,-2.20047779997401e-9
A,18,8,0
A,19,8,.02022196725010872
A,0,9,-7.543263791376376e-9
A,1,9,-7.543263791376376e-7
A,2,9,-1.5086525309016e-6
A,3,9,-2.539273737056646e-6
A,4,9,-5.087317163088301e-7
A,5,9,-7.543263791376376e-8
A,6,9,5.393962055677548e-6
A,7,9,-5.393962055677548e-6
A,9,9,1.000005393962056
A,10,9,0
A,11,9,.0001024852826958522
A,13,9,-4.854565486311913e-5
A,14,9,7.551546150352806e-5
A,16,9,-5.393962055677548e-6
A,17,9,1.420877993041358e-8
A,18,9,0
A,19,9,-.130575954914093
A,0,10,-4.203418058068564e-9
A,1,10,-4.203418058068564e-9
A,2,10,-4.203418058068564e-9
A,3,10,-4.203418058068564e-9
A,4,10,-4.203418058068564e-9
A,5,10,-4.203418058068564e-9
A,6,10,2.522051900655242e-8
A,7,10,2.522051900655242e-8
A,10,10,1.000000025220519
A,11,10,5.044103090767749e-7
A,13,10,2.522051545383874e-7
A,14,10,2.269846390845487e-7
A,16,10,2.522051900655242e-8
A,17,10,2.554505496021875e-10
A,18,10,2.522051900655242e-8
A,19,10,-.002408750355243683
A,6,11,2.477248961518796e-11
A,8,11,-1.238624654231746e-11
A,10,11,1.238624654231746e-11
A,11,11,1.00000000049545
A,12,11,-1.238624654231746e-11
A,13,11,1.238625261384962e-11
A,14,11,2.452476000058823e-10
A,17,11,1.574671382870152e-13
A,18,11,1.238624654231746e-11
A,19,11,-1.477152181905694e-6
A,6,12,2.184934178028897e-11
A,8,12,-1.092467522695317e-11
A,10,12,1.092467522695317e-11
A,11,12,4.369868911169306e-10
A,12,12,.9999999999890753
A,13,12,1.092467522695317e-11
A,14,12,2.163085821571542e-10
A,17,12,1.3888602724485e-13
A,18,12,1.092467522695317e-11
A,19,12,-1.302848431805614e-6
A,7,13,1.345329678770213e-7
A,9,13,-6.726645551680122e-8
A,10,13,6.726645551680122e-8
A,11,13,6.726645551680122e-8
A,13,13,1.000001278062882
A,14,13,-3.363325618011004e-7
A,16,13,1.345329678770213e-7
A,17,13,4.66852556613162e-10
A,18,13,6.726645551680122e-8
A,19,13,-.00445353239774704
A,0,14,-1.054020426494162e-9
A,1,14,-4.27747792741684e-9
A,2,14,-1.088280576766465e-9
A,3,14,4.067786107952998e-9
A,4,14,1.694434592636185e-9
A,5,14,6.575595623559138e-10
A,14,14,1
A,17,14,1.521864578801768e-11
A,19,14,-.0001398565364070237
A,0,15,-5.132014604947166e-12
A,1,15,-2.08270067858507e-11
A,2,15,-5.298826481758834e-12
A,3,15,1.980600405904198e-11
A,4,15,8.250184389824167e-12
A,5,15,3.201650750073171e-12
A,15,15,1
A,17,15,7.409947221787005e-14
A,19,15,-6.809601131863019e-7
A,0,16,-6.473783287219703e-8
A,1,16,-4.636610242414463e-7
A,2,16,-5.365741913010424e-7
A,3,16,7.723452881691628e-7
A,4,16,2.271788730467961e-7
A,5,16,6.54492851026589e-8
A,10,16,0
A,16,16,1
A,17,16,1.931242499253472e-9
A,19,16,-.01774775609374046
A,0,17,-.004218190908432007
A,1,17,-.000307043083012104
A,2,17,-.002048411639407277
A,3,17,.0008487612940371037
A,4,17,-.0001524399995105341
A,5,17,-4.570157034322619e-5
A,6,17,-.002428856445476413
A,7,17,.004073116928339005
A,8,17,.00417594239115715
A,9,17,.0009249553550034761
A,10,17,.0008221305906772614
A,11,17,-.04950208216905594
A,12,17,.00417594239115715
A,13,17,.0374801829457283
A,14,17,-.02475163340568542
A,16,17,.004073116928339005
A,17,17,1.000018495076802
A,18,17,.0008221305906772614
A,19,17,-101.4492340087891
A,25,17,-2.471087598205393e-17
A,26,17,-1.873189645930362e-13
A,27,17,4.888664885231708e-14
A,28,17,-3.043990772877252e-16
A,29,17,-1.286887362945006e-16
A,30,17,-2.790847829749812e-17
A,31,17,-3.319902130982655e-10
A,32,17,3.139515314387609e-10
A,33,17,-4.006040206456845e-16
A,34,17,-1.686210855062899e-16
A,35,17,-3.125035414666135e-17
A,36,17,-9.123220934270648e-8
A,37,17,-3.244133949920069e-6
A,38,17,-4.81240286674873e-16
A,39,17,-1.976705171837396e-16
A,40,17,-3.494794412900199e-17
A,41,17,-5.191453169572924e-7
A,42,17,-.0009969023521989584
A,43,17,-5.606729188860132e-16
A,44,17,-2.226699269983418e-16
A,45,17,-3.903872945243604e-17
A,46,17,-6.099668325987295e-8
A,47,17,-.0005238358862698078
A,48,17,-6.322302622700565e-16
A,49,17,-2.419947719317118e-16
A,50,17,-4.343730537307861e-17
A,51,17,-6.18966433663104e-10
A,52,17,-2.593829776742496e-6
A,53,17,-6.73145553512465e-16
A,54,17,-2.488745852875481e-16
A,55,17,-4.778463580041231e-17
A,56,17,-3.720013880270656e-12
A,57,17,-1.776293334643242e-9
A,58,17,-6.517935469780786e-16
A,59,17,-2.327123496209888e-16
A,60,17,-5.103115426856043e-17
A,61,17,-6.057437537676513e-14
A,62,17,-2.046598134020083e-12
A,63,17,-5.521360973271107e-16
A,64,17,-1.877159742293702e-16
A,65,17,-5.069799238760367e-17
A,66,17,-4.54819762039059e-15
A,67,17,-1.881829720805535e-14
A,68,17,-3.943213655176626e-16
A,69,17,-1.259239545802135e-16
A,70,17,-4.296864469034077e-17
A,71,17,-9.248773926893387e-16
A,72,17,-1.645467590918122e-15
A,73,17,-2.305333573641771e-16
A,74,17,-7.042313979789018e-17
A,75,17,-2.772176047218775e-17
A,76,17,-2.775064164871116e-16
A,77,17,-4.056637719561081e-16
A,78,17,-1.113570922349179e-16
A,79,17,-3.375268799619757e-17
A,80,17,-1.308748704287211e-17
A,81,17,-9.240036252646867e-17
A,82,17,-1.296943629262385e-16
A,83,17,-4.625534428392427e-17
A,84,17,-1.425923056676471e-17
A,85,17,-4.840895863954283e-18
A,86,17,-3.032876906515887e-17
A,87,17,-4.2650901456002e-17
A,88,17,-1.706723743114132e-17
A,89,17,-5.404603734977533e-18
A,90,17,-1.517272582187642e-18
A,91,17,-9.32421726553353e-18
A,92,17,-1.33668548870527e-17
A,93,17,-5.681662918068494e-18
A,94,17,-1.854034353170231e-18
A,95,17,-4.197349140592874e-19
A,96,17,-2.625968399791454e-18
A,97,17,-3.870900037102137e-18
A,98,17,-1.715837288230996e-18
A,99,17,-5.77740628223694e-19
A,100,17,-1.041151557505182e-19
A,101,17,-6.720563303536613e-19
A,102,17,-1.023229862353608e-18
A,103,17,-4.70628390318743e-19
A,104,17,-1.6379711582562e-19
A,105,17,-2.326514296817294e-20
A,106,17,-1.557337075156648e-19
A,107,17,-2.458146584996669e-19
A,108,17,-1.172823201387139e-19
A,109,17,-4.226950445047938e-20
A,110,17,-4.691781359097844e-21
A,111,17,-3.267222217268957e-20
A,112,17,-5.359393661610564e-20
A,113,17,-2.656896049584655e-20
A,114,17,-9.936381092496801e-21
A,115,17,-8.545038260582033e-22
A,116,17,-6.206423377690597e-21
A,117,17,-1.060338916542145e-20
A,118,17,-5.472649550870706e-21
A,119,17,-2.128172137901634e-21
A,120,17,-1.405610283842565e-22
A,121,17,-1.06721122031294e-21
A,122,17,-1.903915315123482e-21
A,123,17,-1.025301274472632e-21
A,124,17,-4.154147080474621e-22
A,125,17,-2.090081288584553e-23
A,126,17,-1.662368100185176e-22
A,127,17,-3.103005701485727e-22
A,128,17,-1.74750436721378e-22
A,129,17,-7.394070257460893e-23
A,17,18,2.863205506020705e-11
A,18,18,1
A,0,19,-4.014349741510159e-9
A,1,19,-9.617298624142734e-11
A,2,19,1.790963349845853e-10
A,3,19,-6.729825585694016e-10
A,4,19,-5.825459559183344e-11
A,5,19,-4.065924680274335e-12
A,6,19,-3.366472656196606e-9
A,7,19,3.135385950869818e-9
A,8,19,4.01659860926884e-9
A,9,19,7.656726364047017e-10
A,10,19,-1.155434775634845e-10
A,11,19,-6.809511887695407e-8
A,12,19,4.01659860926884e-9
A,13,19,2.81029137738642e-8
A,14,19,-3.36997594274635e-8
A,16,19,3.135385950869818e-9
A,17,19,-1.771422635313269e-13
A,18,19,-1.155434775634845e-10
A,19,19,.9999941390788081
A,25,19,9.258888843571604e-24
A,26,19,1.602456287903206e-20
A,27,19,2.057477099391917e-22
A,28,19,3.79006391756135e-23
A,29,19,1.265028470551178e-23
A,30,19,2.967497825759503e-23
A,31,19,2.640151404010411e-17
A,32,19,1.192485938020208e-16
A,33,19,8.872690943367984e-23
A,34,19,2.428638932088789e-23
A,35,19,5.485064732149495e-23
A,36,19,5.627280325742889e-15
A,37,19,2.097305835946361e-12
A,38,19,1.503074364226984e-22
A,39,19,3.654340714362437e-23
A,40,19,7.37233051309045e-23
A,41,19,1.681930622879878e-14
A,42,19,2.737321480594801e-10
A,43,19,1.947877940148048e-22
A,44,19,4.299390383295486e-23
A,45,19,7.8542778256149e-23
A,46,19,-4.953118332693719e-16
A,47,19,8.360855063838102e-11
A,48,19,1.958871505723208e-22
A,49,19,3.781022940498793e-23
A,50,19,6.825535047624489e-23
A,51,19,-3.69681574128729e-17
A,52,19,1.911188763671634e-13
A,53,19,1.445337823900475e-22
A,54,19,1.984496358497428e-23
A,55,19,4.766340503378597e-23
A,56,19,-4.550524242880046e-19
A,57,19,-1.64086693146511e-17
A,58,19,5.772616522788313e-23
A,59,19,-4.80722527083003e-24
A,60,19,2.362661130331001e-23
A,61,19,-1.18988832516502e-20
A,62,19,-1.973999840420913e-19
A,63,19,-2.7385060200145e-23
A,64,19,-2.428158042480967e-23
A,65,19,2.509290808861137e-24
A,66,19,-1.294584510672371e-21
A,67,19,-3.717966827098453e-21
A,68,19,-7.478883533280463e-23
A,69,19,-2.996065950125539e-23
A,70,19,-1.037705815595532e-23
A,71,19,-3.566438890326746e-22
A,72,19,-5.413638615218143e-22
A,73,19,-7.47786621825709e-23
A,74,19,-2.431505337074001e-23
A,75,19,-1.238172726552106e-23
A,76,19,-1.375019772551033e-22
A,77,19,-1.876708297674201e-22
A,78,19,-5.030145687504091e-23
A,79,19,-1.532134485362388e-23
A,80,19,-7.948924568162411e-24
A,81,19,-5.671434067641046e-23
A,82,19,-7.661519347879783e-23
A,83,19,-2.663720744022099e-23
A,84,19,-8.085988361583657e-24
A,85,19,-3.645409862282249e-24
A,86,19,-2.248603203033078e-23
A,87,19,-3.072957800279242e-23
A,88,19,-1.19897975019801e-23
A,89,19,-3.714077048638117e-24
A,90,19,-1.36428050417728e-24
A,91,19,-8.197194872253568e-24
A,92,19,-1.145321036994424e-23
A,93,19,-4.7480827910438e-24
A,94,19,-1.512755170592547e-24
A,95,19,-4.417921329419716e-25
A,96,19,-2.697872741419652e-24
A,97,19,-3.879402572849811e-24
A,98,19,-1.677462227854547e-24
A,99,19,-5.512122187882033e-25
A,100,19,-1.265862414857133e-25
A,101,19,-7.973125637443234e-25
A,102,19,-1.184497526155601e-24
A,103,19,-5.315078538823665e-25
A,104,19,-1.805181470815384e-25
A,105,19,-3.233673662629892e-26
A,106,19,-2.11210161105746e-25
A,107,19,-3.253289983263135e-25
A,108,19,-1.514428048749681e-25
A,109,19,-5.326447996620163e-26
A,110,19,-7.390221523433456e-27
A,111,19,-5.021731366753499e-26
A,112,19,-8.038901845796694e-26
A,113,19,-3.888457796247278e-26
A,114,19,-1.419193740413248e-26
A,115,19,-1.513852580882299e-27
A,116,19,-1.072950979457684e-26
A,117,19,-1.788974446777135e-26
A,118,19,-9.009346205447938e-27
A,119,19,-3.41920974160359e-27
A,120,19,-2.782304323808742e-28
A,121,19,-2.06143047896155e-27
A,122,19,-3.589193859239163e-27
A,123,19,-1.88602197963761e-27
A,124,19,-7.457784301440527e-28
A,125,19,-4.595369958630025e-29
A,126,19,-3.566718256788164e-28
A,127,19,-6.497723631603045e-28
A,128,19,-3.570664487244213e-28
A,129,19,-1.474525909938138e-28
A,20,20,1
A,21,21,1
A,22,22,1
A,23,23,1
A,24,24,1
A,0,25,.7811995148658752
A,1,25,-.7201683521270752
A,10,25,0
A,19,25,0
A,20,25,-56538.44921875
A,25,25,1.740456342697144
A,1,26,-.08308809995651245
A,2,26,.08304953575134277
A,19,26,-5.771726608276367
A,21,26,-54498.828125
A,26,26,.9420697018504143
A,2,27,.02393694594502449
A,3,27,-.02386506274342537
A,10,27,7.188270683400333e-5
A,17,27,0
A,19,27,0
A,22,27,-52460.62109375
A,27,27,1.049086261540651
A,3,28,.1366583108901978
A,4,28,-.1281171441078186
A,10,28,0
A,19,28,0
A,23,28,-50458.38671875
A,28,28,1.151831865310669
A,4,29,.04490368068218231
A,5,29,-.04476334899663925
A,19,29,0
A,24,29,-48446.16015625
A,29,29,1.070025980472565
A,0,30,1.036765098571777
A,1,30,-1.198760032653809
A,10,30,-.1727943420410156
A,19,30,0
A,20,30,-56114.78125
A,30,30,2.215560913085937
A,1,31,-.1629607677459717
A,2,31,.1629607677459717
A,19,31,-21.1695556640625
A,21,31,-54087.18359375
A,31,31,.862196683883667
A,2,32,.0139964260160923
A,3,32,-.0139964260160923
A,10,32,0
A,17,32,-2.00701492758526e-7
A,19,32,1.844083786010742
A,22,32,-52074.3671875
A,32,32,1.039153832942247
A,3,33,.21894770860672
A,4,33,-.2052634358406067
A,10,33,.0182456411421299
A,19,33,0
A,23,33,-50070.609375
A,33,33,1.231180489063263
A,4,34,.073860764503479
A,5,34,-.07407057285308838
A,17,34,0
A,19,34,0
A,24,34,-48070.21875
A,34,34,1.099351406097412
A,0,35,1.389152526855469
A,1,35,-1.331271171569824
A,10,35,0
A,19,35,0
A,20,35,-55679.45703125
A,35,35,2.367364883422852
A,1,36,-.216264009475708
A,2,36,.216264009475708
A,19,36,-43.26069641113281
A,21,36,-53664.1015625
A,36,36,.8088933825492859
A,2,37,-.01824025437235832
A,3,37,.01824025437235832
A,19,37,-3.646347999572754
A,22,37,-51663.30859375
A,37,37,1.006917160004377
A,3,38,.2334227561950684
A,4,38,-.2275872230529785
A,19,38,0
A,23,38,-49671.41796875
A,38,38,1.252006113529205
A,4,39,.08269733190536499
A,5,39,-.08349931240081787
A,17,39,0
A,19,39,0
A,24,39,-47682.83984375
A,39,39,1.108648717403412
A,0,40,1.188438415527344
A,1,40,-1.216734886169434
A,17,40,0
A,19,40,0
A,20,40,-55232.91015625
A,40,40,2.239842414855957
A,1,41,-.2303062677383423
A,2,41,.2303062677383423
A,17,41,6.817922439950053e-6
A,19,41,-62.65542602539062
A,21,41,-53229.765625
A,41,41,.7948511838912964
A,2,42,-.05301721021533012
A,3,42,.05301721021533012
A,10,42,0
A,19,42,-14.31075477600098
A,22,42,-51241
A,42,42,.9721402078866959
A,3,43,.2035216093063354
A,4,43,-.2001296281814575
A,10,43,0
A,19,43,0
A,23,43,-49261.1640625
A,43,43,1.225186288356781
A,4,44,.07491928339004517
A,5,44,-.07571291923522949
A,19,44,0
A,24,44,-47284.42578125
A,44,44,1.10082620382309
A,0,45,.9620693325996399
A,1,45,-.9302363991737366
A,17,45,0
A,19,45,0
A,20,45,-54775.484375
A,45,45,1.955817461013794
A,1,46,-.2077405452728271
A,2,46,.2077405452728271
A,19,46,-71.84405517578125
A,21,46,-52784.76953125
A,46,46,.8174169063568115
A,2,47,-.07419836521148682
A,3,47,.07419836521148682
A,10,47,0
A,19,47,-25.35458374023437
A,22,47,-50808.05859375
A,47,47,.9509590044617653
